rollRate,pitchRate,pitch,roll,velocityX,velocityY,velocityZ,deltaAltitude,deltaHeading,yawRate,pcAll,Latitude,Longitude,Altitude,Heading,isReward,isPenalize,time,isExcept,isTry,Reward
-13.270257949829102,-5.349548816680908,5.09607458114624,18.007078170776367,34.403690338134766,-14.564745903015137,-115.73503112792969,422.4755859375,8.725194931030273,-3.912048578262329,0.3010937450453639,47.50756072998047,-122.29505157470703,608.5244140625,12.725194931030273,False,True,1709535148.6955087,False,True,-0.00014501597188709692
-19.465869903564453,-6.407771110534668,3.520672082901001,12.776016235351562,34.99427032470703,-12.323023796081543,-115.76146697998047,426.743408203125,7.051486968994141,-3.3189682960510254,0.30639241397148,47.50789260864258,-122.29490661621094,604.256591796875,11.05148696899414,False,True,1709535149.0020528,False,True,-0.00010381773632384128
-22.360898971557617,-3.1649370193481445,2.1465466022491455,6.049035549163818,34.83982849121094,-11.125248908996582,-115.97500610351562,430.362060546875,5.927638053894043,-2.3502883911132812,0.30219897598726675,47.50821304321289,-122.29476928710938,600.637939453125,9.927638053894043,False,True,1709535149.3044,False,True,-8.000512459793718e-05
-18.487102508544922,-2.563197374343872,1.4564207792282104,0.03343931958079338,34.351524353027344,-10.229026794433594,-116.28032684326172,433.46630859375,5.30171012878418,-1.769843578338623,0.30130916699999943,47.508514404296875,-122.29463958740234,597.53369140625,9.30171012878418,False,True,1709535149.6058607,False,True,-6.830841865401727e-05
-15.822423934936523,0.7023835778236389,0.9597508907318115,-5.379276752471924,33.42229461669922,-9.600653648376465,-116.6900863647461,436.726806640625,4.876673698425293,-0.9559856653213501,0.30266547901555896,47.50885772705078,-122.29449462890625,594.273193359375,8.876673698425293,False,True,1709535149.9086814,False,True,-6.114861488093482e-05
-12.785813331604004,2.32928466796875,1.619118332862854,-9.853549003601074,32.18550491333008,-8.887740135192871,-117.10090637207031,439.5810546875,4.708805084228516,0.7485406398773193,0.30383213999448344,47.509178161621094,-122.29435729980469,591.4189453125,8.708805084228516,False,True,1709535150.2126215,False,True,-5.8830403039333845e-05
-10.342536926269531,-3.1258316040039062,1.726641058921814,-13.158308982849121,30.740571975708008,-7.644747257232666,-117.47196960449219,442.0892333984375,5.1925458908081055,2.1855459213256836,0.30147071299143136,47.50949478149414,-122.29423522949219,588.9107666015625,9.192545890808105,False,True,1709535150.514199,False,True,-6.880660992525378e-05
-9.940401077270508,-7.229207515716553,0.30905377864837646,-16.201250076293945,29.318788528442383,-6.9853515625,-117.8158950805664,444.28009033203125,6.478006362915039,3.9088687896728516,0.3034925480023958,47.50981140136719,-122.29412078857422,586.7199096679688,10.478006362915039,False,True,1709535150.8177958,False,True,-9.770621283033964e-05
-9.720827102661133,-9.842591285705566,-1.7497888803482056,-19.323890686035156,28.049135208129883,-7.427403926849365,-118.10808563232422,446.52020263671875,8.93323802947998,7.062887668609619,0.30691098602255806,47.5101432800293,-122.29400634765625,584.4797973632812,12.93323802947998,False,True,1709535151.1248333,False,True,-0.00016645487491473432
-9.015092849731445,-9.252039909362793,-3.6102828979492188,-22.321168899536133,27.60496711730957,-9.008064270019531,-118.2195053100586,448.9906005859375,12.21291732788086,8.405169486999512,0.30172727804165334,47.510459899902344,-122.29389190673828,582.0093994140625,16.21291732788086,False,True,1709535151.4267137,False,True,-0.00028729333245891553
-5.490461826324463,-4.686247825622559,-4.757848262786865,-24.82730484008789,28.116687774658203,-11.44742488861084,-118.07683563232422,452.2061767578125,15.334049224853516,6.5127081871032715,0.3022209799964912,47.51079177856445,-122.29377746582031,578.7938232421875,19.334049224853516,False,True,1709535151.7291229,False,True,-0.0004354741995339362
-5.706262588500977,3.4797446727752686,-4.272783279418945,-26.50031280517578,28.953990936279297,-14.090611457824707,-117.76382446289062,456.06573486328125,16.898799896240234,4.381972312927246,0.30185654695378616,47.511112213134766,-122.29367065429688,574.9342651367188,20.898799896240234,False,True,1709535152.031089,False,True,-0.0005266203315403839
-2.7250759601593018,11.160330772399902,-1.7511992454528809,-27.998233795166016,29.630189895629883,-15.833925247192383,-117.55523681640625,460.74761962890625,16.589235305786133,1.2726445198059082,0.30555453401757404,47.511436462402344,-122.29354858398438,570.2523803710938,20.589235305786133,False,True,1709535152.3367724,False,True,-0.0005187295854467422
6.658684253692627,11.372511863708496,1.3931658267974854,-27.500751495361328,29.467153549194336,-15.737752914428711,-117.72125244140625,465.55242919921875,14.83316421508789,-1.643259882926941,0.3015996370231733,47.51175308227539,-122.2934341430664,565.4475708007812,18.83316421508789,False,True,1709535152.6384768,False,True,-0.00043260851128212874
13.052726745605469,10.943222999572754,3.9350860118865967,-24.29437255859375,28.669322967529297,-14.419990539550781,-118.08267211914062,470.23297119140625,12.567617416381836,-4.1698808670043945,0.30593884200789034,47.512081146240234,-122.29331970214844,560.7670288085938,16.567617416381836,False,True,1709535152.9445217,False,True,-0.0003291332597032959
12.007376670837402,9.367674827575684,6.394649028778076,-20.652544021606445,27.39927101135254,-12.189750671386719,-118.51823425292969,474.31536865234375,9.921932220458984,-5.282253265380859,0.3046104360255413,47.51240158081055,-122.29320526123047,556.6846313476562,13.921932220458984,False,True,1709535153.2492435,False,True,-0.00022312710730409968
12.324734687805176,6.27867317199707,8.045395851135254,-17.305574417114258,25.917423248291016,-9.267292976379395,-118.87003326416016,477.645751953125,7.530561447143555,-5.87017822265625,0.307358299032785,47.512733459472656,-122.29309844970703,553.354248046875,11.530561447143555,False,True,1709535153.556712,False,True,-0.00014375946039180132
14.933683395385742,7.1034440994262695,9.355188369750977,-13.563807487487793,24.635433197021484,-6.5373215675354,-119.01443481445312,480.01287841796875,5.197369575500488,-6.562649250030518,0.3010055440245196,47.51305389404297,-122.29299926757812,550.9871215820312,9.197369575500488,False,True,1709535153.8578377,False,True,-8.209261684277713e-05
13.063206672668457,6.4694390296936035,11.103368759155273,-9.63815975189209,23.33433723449707,-3.6543846130371094,-119.02542114257812,481.55322265625,2.792539119720459,-6.386353492736816,0.31048814801033586,47.513370513916016,-122.29290771484375,549.44677734375,6.792539119720459,False,True,1709535154.1684513,False,True,-3.6002763560749607e-05
8.676247596740723,-0.609897255897522,11.795174598693848,-6.716822147369385,21.89337158203125,-0.17374321818351746,-118.79815673828125,482.1572265625,0.7673659324645996,-5.3101654052734375,0.3015126799582504,47.513710021972656,-122.29281616210938,548.8427734375,4.7673659324646,False,True,1709535154.4701242,False,True,-1.1579572734898846e-05
3.818624496459961,-5.539248466491699,10.576215744018555,-4.975436210632324,20.423255920410156,2.7088656425476074,-118.42623138427734,481.74053955078125,0.41097140312194824,-2.503244638442993,0.3020875650108792,47.5140380859375,-122.292724609375,549.2594604492188,3.5890285968780518,False,True,1709535154.772337,False,True,-3.5525884471976354e-06
-2.1319358348846436,-8.538830757141113,8.405097961425781,-4.708696365356445,19.124116897583008,4.458693027496338,-118.09559631347656,480.6417236328125,0.4875028133392334,0.4307345151901245,0.30117416800931096,47.51435852050781,-122.29264831542969,550.3582763671875,3.5124971866607666,False,True,1709535155.0736144,False,True,-3.16041342340867e-06
-9.012272834777832,-11.5287446975708,5.369424819946289,-6.407175064086914,17.937658309936523,4.942678451538086,-117.84036254882812,479.1649169921875,0.3614845275878906,3.4079432487487793,0.30718026601243764,47.514686584472656,-122.2925796508789,551.8350830078125,4.361484527587891,False,True,1709535155.3809078,False,True,-8.124580388235714e-06
-9.232550621032715,-13.385891914367676,1.8619595766067505,-9.195353507995605,17.138195037841797,4.030249118804932,-117.72720336914062,477.81561279296875,2.2641100883483887,5.536083221435547,0.30116394301876426,47.51499938964844,-122.29251098632812,553.1843872070312,6.264110088348389,False,True,1709535155.6822035,False,True,-2.7732384552892064e-05
-9.095160484313965,-10.206069946289062,-1.6129621267318726,-11.872379302978516,17.025720596313477,1.5058552026748657,-117.68279266357422,476.9364013671875,4.587017059326172,4.937070846557617,0.3020143109606579,47.515323638916016,-122.29244232177734,554.0635986328125,8.587017059326172,False,True,1709535155.9843464,False,True,-6.750949009948215e-05
